ID,Age,Sex,StaffStudent,Job,Vignette,Condition,Intention_rating,PB_rating,Job_ranking,Item
84,52,f,student,PubTranDrive,a,HE,0,0,low,10
84,52,f,student,CEOCoff,a,HA,6,6,high,12
84,52,f,student,VetAssist,a,HE,0,6,low,14
85,20,f,student,Cleaner,b,HE,3,4,low,20
85,20,f,student,StuNurse,a,HA,2,2,low,8
85,20,f,student,StuNurse,b,HE,3,2,low,24
85,20,f,student,Admin,b,HA,4,4,low,18
85,20,f,student,TVCorpDir,a,HA,5,6,high,7
85,20,f,student,General,a,HE,3,4,high,6
85,20,f,student,Editor,a,HA,3,4,high,3
85,20,f,student,CivilServ,a,HE,2,3,low,5
85,20,f,student,SuperShelf,a,HE,5,6,low,1
85,20,f,student,TVCorpDir,b,HE,4,5,high,23
85,20,f,student,MP,b,HA,5,5,high,21
85,20,f,student,CEO,a,HE,5,5,high,2
85,20,f,student,SuperManager,b,HA,5,6,high,17
85,20,f,student,Editor,b,HE,4,4,high,19
85,20,f,student,Cleaner,a,HA,2,1,low,4
85,20,f,student,EntrLevPers,b,HA,5,5,low,22
85,20,f,student,HeadTeach,b,HE,4,4,high,27
85,20,f,student,Pilot,a,HE,2,4,high,10
85,20,f,student,BaristaCoff,b,HE,2,4,low,28
85,20,f,student,VetAssist,b,HA,2,3,low,30
85,20,f,student,Vet,a,HE,2,5,high,14
85,20,f,student,BaristaCoff,a,HA,3,3,low,12
85,20,f,student,AppElec,a,HE,2,4,low,9
85,20,f,student,Barrister,b,HA,3,4,high,29
85,20,f,student,AircraftEng,b,HA,2,4,high,25
85,20,f,student,WaitStaff,a,HA,2,4,low,16
85,20,f,student,WaitStaff,b,HE,2,5,low,32
85,20,f,student,RetailManag,a,HA,2,3,high,15
85,20,f,student,RetailManag,b,HE,2,3,high,31
85,20,f,student,CivilServLaw,a,HE,2,4,low,13
85,20,f,student,PubTranDrive,b,HA,2,3,low,26
85,20,f,student,HeadTeach,a,HA,3,5,high,11
86,18,f,student,VC,a,HE,1,1,high,4
86,18,f,student,EntrLevPers,b,HE,2,0,low,22
86,18,f,student,Admin,a,HA,5,5,low,2
86,18,f,student,ProofRead,a,HE,1,1,low,3
86,18,f,student,SuperManager,b,HE,1,1,high,17
86,18,f,student,MP,a,HA,4,6,high,5
86,18,f,student,TVCorpDir,b,HA,3,2,high,23
86,18,f,student,Admin,b,HE,0,0,low,18
86,18,f,student,EntrLevPers,a,HA,4,5,low,6
86,18,f,student,NewsCorr,a,HE,1,0,low,7
86,18,f,student,Editor,b,HA,5,6,high,19
86,18,f,student,SuperManager,a,HA,5,6,high,1
86,18,f,student,Doctor,a,HE,1,0,high,8
86,18,f,student,MP,b,HE,0,0,high,21
86,18,f,student,Cleaner,b,HA,5,5,low,20
86,18,f,student,StuNurse,b,HA,2,1,low,24
86,18,f,student,RetailManag,b,HA,3,3,high,31
86,18,f,student,PubTranDrive,b,HE,0,1,low,26
86,18,f,student,AircraftEng,b,HE,1,0,high,25
86,18,f,student,WaitStaff,b,HA,4,4,low,32
86,18,f,student,RetailAssist,a,HE,2,3,low,15
86,18,f,student,VetAssist,b,HE,1,1,low,30
86,18,f,student,CEOCoff,a,HE,1,0,high,12
86,18,f,student,VetAssist,a,HA,5,2,low,14
86,18,f,student,TeachAssist,a,HE,1,1,low,11
86,18,f,student,BaristaCoff,b,HA,5,5,low,28
86,18,f,student,AircraftEng,a,HA,3,2,high,9
86,18,f,student,RestManag,a,HE,1,1,high,16
86,18,f,student,PubTranDrive,a,HA,4,4,low,10
86,18,f,student,Barrister,b,HE,1,2,high,29
86,18,f,student,HeadTeach,b,HA,4,4,high,27
86,18,f,student,Barrister,a,HA,2,1,high,13
87,22,f,student,VC,a,HA,5,6,high,4
87,22,f,student,CivilServ,b,HA,3,3,low,21
87,22,f,student,SuperManager,a,HE,5,2,high,1
87,22,f,student,Admin,a,HE,1,4,low,2
87,22,f,student,EntrLevPers,a,HE,1,5,low,6
87,22,f,student,General,b,HA,4,4,high,22
87,22,f,student,MP,a,HE,5,5,high,5
87,22,f,student,Doctor,a,HA,6,6,high,8
87,22,f,student,ProofRead,a,HA,5,3,low,3
87,22,f,student,NewsCorr,a,HA,4,5,low,7
87,22,f,student,ProofRead,b,HE,4,4,low,19
87,22,f,student,Doctor,b,HE,2,2,high,24
87,22,f,student,SuperShelf,b,HA,5,5,low,17
87,22,f,student,NewsCorr,b,HE,4,3,low,23
87,22,f,student,CEO,b,HA,5,5,high,18
87,22,f,student,VC,b,HE,3,3,high,20
87,22,f,student,RetailAssist,b,HE,4,3,low,31
87,22,f,student,CEOCoff,b,HE,5,4,high,28
87,22,f,student,CivilServLaw,b,HA,6,6,low,29
87,22,f,student,VetAssist,a,HE,6,6,low,14
87,22,f,student,RestManag,b,HE,4,5,high,32
87,22,f,student,Vet,b,HA,3,4,high,30
87,22,f,student,CEOCoff,a,HA,5,5,high,12
87,22,f,student,PubTranDrive,a,HE,5,6,low,10
87,22,f,student,RetailAssist,a,HA,5,5,low,15
87,22,f,student,Pilot,b,HA,3,4,high,26
87,22,f,student,TeachAssist,b,HE,4,5,low,27
87,22,f,student,AppElec,b,HA,5,6,low,25
87,22,f,student,AircraftEng,a,HE,4,3,high,9
87,22,f,student,TeachAssist,a,HA,5,6,low,11
87,22,f,student,Barrister,a,HE,5,5,high,13
87,22,f,student,RestManag,a,HA,5,6,high,16
88,18,f,student,CEO,b,HE,1,1,high,18
88,18,f,student,General,b,HE,1,1,high,22
88,18,f,student,StuNurse,a,HE,5,4,low,8
88,18,f,student,TVCorpDir,a,HE,1,1,high,7
88,18,f,student,Doctor,b,HA,1,0,high,24
88,18,f,student,SuperShelf,b,HE,1,1,low,17
88,18,f,student,VC,b,HA,4,3,high,20
88,18,f,student,SuperShelf,a,HA,3,3,low,1
88,18,f,student,ProofRead,b,HA,4,5,low,19
88,18,f,student,CivilServ,a,HA,4,3,low,5
88,18,f,student,NewsCorr,b,HA,4,2,low,23
88,18,f,student,Editor,a,HE,1,3,high,3
88,18,f,student,CivilServ,b,HE,2,4,low,21
88,18,f,student,CEO,a,HA,4,6,high,2
88,18,f,student,General,a,HA,4,4,high,6
88,18,f,student,Cleaner,a,HE,2,2,low,4
88,18,f,student,RestManag,b,HA,3,2,high,32
88,18,f,student,AppElec,b,HE,2,3,low,25
88,18,f,student,CivilServLaw,a,HA,2,3,low,13
88,18,f,student,CEOCoff,b,HA,4,4,high,28
88,18,f,student,BaristaCoff,a,HE,2,3,low,12
88,18,f,student,WaitStaff,a,HE,2,3,low,16
88,18,f,student,TeachAssist,b,HA,4,4,low,27
88,18,f,student,CivilServLaw,b,HE,4,4,low,29
88,18,f,student,Vet,a,HA,2,2,high,14
88,18,f,student,RetailAssist,b,HA,2,4,low,31
88,18,f,student,AppElec,a,HA,2,3,low,9
88,18,f,student,Pilot,a,HA,3,3,high,10
88,18,f,student,RetailManag,a,HE,4,3,high,15
88,18,f,student,HeadTeach,a,HE,4,4,high,11
88,18,f,student,Pilot,b,HE,2,2,high,26
88,18,f,student,Vet,b,HE,4,4,high,30
89,18,f,student,MP,a,HA,5,4,high,5
89,18,f,student,SuperManager,a,HA,6,6,high,1
89,18,f,student,ProofRead,a,HE,4,4,low,3
89,18,f,student,TVCorpDir,b,HA,5,4,high,23
89,18,f,student,EntrLevPers,a,HA,6,5,low,6
89,18,f,student,SuperManager,b,HE,3,4,high,17
89,18,f,student,Editor,b,HA,5,5,high,19
89,18,f,student,NewsCorr,a,HE,3,3,low,7
89,18,f,student,StuNurse,b,HA,3,2,low,24
89,18,f,student,Admin,a,HA,5,5,low,2
89,18,f,student,Cleaner,b,HA,5,4,low,20
89,18,f,student,Doctor,a,HE,4,4,high,8
89,18,f,student,VC,a,HE,5,3,high,4
89,18,f,student,Admin,b,HE,4,2,low,18
89,18,f,student,EntrLevPers,b,HE,2,1,low,22
89,18,f,student,MP,b,HE,2,1,high,21
89,18,f,student,VetAssist,a,HA,3,4,low,14
89,18,f,student,VetAssist,b,HE,2,3,low,30
89,18,f,student,Barrister,a,HA,3,4,high,13
89,18,f,student,AircraftEng,a,HA,3,4,high,9
89,18,f,student,PubTranDrive,b,HE,1,1,low,26
89,18,f,student,Barrister,b,HE,2,2,high,29
89,18,f,student,PubTranDrive,a,HA,3,3,low,10
89,18,f,student,BaristaCoff,b,HA,3,5,low,28
89,18,f,student,WaitStaff,b,HA,3,3,low,32
89,18,f,student,HeadTeach,b,HA,4,5,high,27
89,18,f,student,TeachAssist,a,HE,3,4,low,11
89,18,f,student,RetailManag,b,HA,4,5,high,31
89,18,f,student,AircraftEng,b,HE,3,4,high,25
89,18,f,student,RestManag,a,HE,3,2,high,16
89,18,f,student,CEOCoff,a,HE,4,3,high,12
89,18,f,student,RetailAssist,a,HE,3,4,low,15
90,20,f,student,VC,a,HA,0,5,high,4
90,20,f,student,CEO,b,HA,0,6,high,18
90,20,f,student,SuperShelf,b,HA,1,5,low,17
90,20,f,student,General,b,HA,2,4,high,22
90,20,f,student,Doctor,a,HA,2,6,high,8
90,20,f,student,NewsCorr,b,HE,5,4,low,23
90,20,f,student,EntrLevPers,a,HE,0,0,low,6
90,20,f,student,CivilServ,b,HA,1,4,low,21
90,20,f,student,ProofRead,a,HA,2,5,low,3
90,20,f,student,VC,b,HE,0,2,high,20
90,20,f,student,NewsCorr,a,HA,2,5,low,7
90,20,f,student,MP,a,HE,1,4,high,5
90,20,f,student,SuperManager,a,HE,0,2,high,1
90,20,f,student,Admin,a,HE,0,3,low,2
90,20,f,student,ProofRead,b,HE,0,3,low,19
90,20,f,student,Doctor,b,HE,0,3,high,24
90,20,f,student,PubTranDrive,a,HE,0,0,low,10
90,20,f,student,Pilot,b,HA,1,6,high,26
90,20,f,student,Vet,b,HA,0,4,high,30
90,20,f,student,AircraftEng,a,HE,1,3,high,9
90,20,f,student,TeachAssist,b,HE,0,1,low,27
90,20,f,student,VetAssist,a,HE,0,4,low,14
90,20,f,student,RestManag,a,HA,1,6,high,16
90,20,f,student,CEOCoff,a,HA,1,4,high,12
90,20,f,student,TeachAssist,a,HA,2,6,low,11
90,20,f,student,RetailAssist,b,HE,1,2,low,31
90,20,f,student,AppElec,b,HA,1,5,low,25
90,20,f,student,RestManag,b,HE,0,3,high,32
90,20,f,student,CEOCoff,b,HE,1,4,high,28
90,20,f,student,RetailAssist,a,HA,1,5,low,15
90,20,f,student,Barrister,a,HE,1,2,high,13
90,20,f,student,CivilServLaw,b,HA,1,4,low,29
91,19,f,student,StuNurse,a,HE,4,4,low,8
91,19,f,student,CivilServ,a,HA,3,4,low,5
91,19,f,student,General,b,HE,3,4,high,22
91,19,f,student,NewsCorr,b,HA,5,5,low,23
91,19,f,student,SuperShelf,b,HE,1,1,low,17
91,19,f,student,CEO,b,HE,2,3,high,18
91,19,f,student,Doctor,b,HA,0,0,high,24
91,19,f,student,CivilServ,b,HE,1,3,low,21
91,19,f,student,SuperShelf,a,HA,3,5,low,1
91,19,f,student,TVCorpDir,a,HE,1,0,high,7
91,19,f,student,Cleaner,a,HE,1,1,low,4
91,19,f,student,VC,b,HA,1,3,high,20
91,19,f,student,ProofRead,b,HA,2,4,low,19
91,19,f,student,General,a,HA,0,0,high,6
91,19,f,student,CEO,a,HA,1,4,high,2
91,19,f,student,Editor,a,HE,0,4,high,3
91,19,f,student,Vet,b,HE,1,4,high,30
91,19,f,student,WaitStaff,a,HE,1,3,low,16
91,19,f,student,BaristaCoff,a,HE,1,4,low,12
91,19,f,student,RestManag,b,HA,1,2,high,32
91,19,f,student,TeachAssist,b,HA,2,6,low,27
91,19,f,student,Vet,a,HA,3,6,high,14
91,19,f,student,AppElec,a,HA,2,5,low,9
91,19,f,student,AppElec,b,HE,2,2,low,25
91,19,f,student,Pilot,b,HE,2,3,high,26
91,19,f,student,CivilServLaw,a,HA,1,4,low,13
91,19,f,student,CivilServLaw,b,HE,2,3,low,29
91,19,f,student,RetailAssist,b,HA,1,1,low,31
91,19,f,student,CEOCoff,b,HA,1,1,high,28
91,19,f,student,Pilot,a,HA,1,3,high,10
91,19,f,student,RetailManag,a,HE,1,3,high,15
91,19,f,student,HeadTeach,a,HE,2,3,high,11
92,22,f,student,CivilServ,a,HE,3,2,low,5
92,22,f,student,SuperManager,b,HA,5,5,high,17
92,22,f,student,Cleaner,b,HE,1,2,low,20
92,22,f,student,Editor,b,HE,0,0,high,19
92,22,f,student,TVCorpDir,a,HA,5,5,high,7
92,22,f,student,Cleaner,a,HA,5,5,low,4
92,22,f,student,TVCorpDir,b,HE,1,1,high,23
92,22,f,student,General,a,HE,1,1,high,6
92,22,f,student,SuperShelf,a,HE,1,1,low,1
92,22,f,student,StuNurse,a,HA,5,5,low,8
92,22,f,student,Admin,b,HA,5,5,low,18
92,22,f,student,StuNurse,b,HE,1,1,low,24
92,22,f,student,Editor,a,HA,5,5,high,3
92,22,f,student,CEO,a,HE,1,2,high,2
92,22,f,student,MP,b,HA,5,5,high,21
92,22,f,student,EntrLevPers,b,HA,5,5,low,22
92,22,f,student,PubTranDrive,b,HA,5,5,low,26
92,22,f,student,WaitStaff,a,HA,4,5,low,16
92,22,f,student,RetailManag,b,HE,2,1,high,31
92,22,f,student,BaristaCoff,b,HE,2,1,low,28
92,22,f,student,Pilot,a,HE,2,1,high,10
92,22,f,student,HeadTeach,b,HE,2,1,high,27
92,22,f,student,AppElec,a,HE,2,1,low,9
92,22,f,student,HeadTeach,a,HA,4,5,high,11
92,22,f,student,RetailManag,a,HA,5,5,high,15
92,22,f,student,AircraftEng,b,HA,5,5,high,25
92,22,f,student,VetAssist,b,HA,4,3,low,30
92,22,f,student,CivilServLaw,a,HE,2,2,low,13
92,22,f,student,BaristaCoff,a,HA,5,5,low,12
92,22,f,student,Barrister,b,HA,5,5,high,29
92,22,f,student,WaitStaff,b,HE,2,1,low,32
92,22,f,student,Vet,a,HE,5,5,high,14
93,20,f,student,VC,b,HE,0,2,high,20
93,20,f,student,ProofRead,b,HE,0,2,low,19
93,20,f,student,CEO,b,HA,4,5,high,18
93,20,f,student,VC,a,HA,4,5,high,4
93,20,f,student,Admin,a,HE,1,2,low,2
93,20,f,student,MP,a,HE,2,3,high,5
93,20,f,student,NewsCorr,b,HE,2,2,low,23
93,20,f,student,SuperShelf,b,HA,3,5,low,17
93,20,f,student,Doctor,b,HE,2,5,high,24
93,20,f,student,Doctor,a,HA,4,5,high,8
93,20,f,student,SuperManager,a,HE,3,5,high,1
93,20,f,student,ProofRead,a,HA,6,6,low,3
93,20,f,student,General,b,HA,1,5,high,22
93,20,f,student,EntrLevPers,a,HE,2,5,low,6
93,20,f,student,NewsCorr,a,HA,5,6,low,7
93,20,f,student,CivilServ,b,HA,3,4,low,21
93,20,f,student,RestManag,b,HE,3,5,high,32
93,20,f,student,AircraftEng,a,HE,1,4,high,9
93,20,f,student,RetailAssist,a,HA,4,5,low,15
93,20,f,student,Barrister,a,HE,3,5,high,13
93,20,f,student,Pilot,b,HA,2,2,high,26
93,20,f,student,RetailAssist,b,HE,3,5,low,31
93,20,f,student,PubTranDrive,a,HE,3,4,low,10
93,20,f,student,CEOCoff,a,HA,5,5,high,12
93,20,f,student,TeachAssist,a,HA,5,5,low,11
93,20,f,student,AppElec,b,HA,4,5,low,25
93,20,f,student,VetAssist,a,HE,4,6,low,14
93,20,f,student,CEOCoff,b,HE,2,4,high,28
93,20,f,student,CivilServLaw,b,HA,6,6,low,29
93,20,f,student,TeachAssist,b,HE,2,3,low,27
93,20,f,student,Vet,b,HA,4,5,high,30
93,20,f,student,RestManag,a,HA,5,6,high,16
94,19,f,student,Cleaner,a,HE,3,4,low,4
94,19,f,student,General,b,HE,2,2,high,22
94,19,f,student,TVCorpDir,a,HE,0,2,high,7
94,19,f,student,Editor,a,HE,2,0,high,3
94,19,f,student,SuperShelf,a,HA,4,6,low,1
94,19,f,student,SuperShelf,b,HE,0,0,low,17
94,19,f,student,CivilServ,b,HE,2,2,low,21
94,19,f,student,CEO,b,HE,4,0,high,18
94,19,f,student,VC,b,HA,6,6,high,20
94,19,f,student,StuNurse,a,HE,3,3,low,8
94,19,f,student,CivilServ,a,HA,4,4,low,5
94,19,f,student,Doctor,b,HA,3,0,high,24
94,19,f,student,ProofRead,b,HA,6,6,low,19
94,19,f,student,General,a,HA,5,6,high,6
94,19,f,student,CEO,a,HA,5,6,high,2
94,19,f,student,NewsCorr,b,HA,5,6,low,23
94,19,f,student,AppElec,b,HE,3,0,low,25
94,19,f,student,CivilServLaw,b,HE,5,0,low,29
94,19,f,student,Vet,a,HA,6,3,high,14
94,19,f,student,Pilot,b,HE,3,3,high,26
94,19,f,student,Pilot,a,HA,4,4,high,10
94,19,f,student,AppElec,a,HA,4,4,low,9
94,19,f,student,HeadTeach,a,HE,0,0,high,11
94,19,f,student,BaristaCoff,a,HE,3,0,low,12
94,19,f,student,RetailManag,a,HE,2,0,high,15
94,19,f,student,CivilServLaw,a,HA,4,4,low,13
94,19,f,student,TeachAssist,b,HA,5,3,low,27
94,19,f,student,RetailAssist,b,HA,5,6,low,31
94,19,f,student,CEOCoff,b,HA,6,6,high,28
94,19,f,student,RestManag,b,HA,3,2,high,32
94,19,f,student,Vet,b,HE,2,0,high,30
94,19,f,student,WaitStaff,a,HE,2,2,low,16
95,21,f,student,SuperManager,b,HA,3,4,high,17
95,21,f,student,Cleaner,a,HA,2,4,low,4
95,21,f,student,TVCorpDir,a,HA,3,4,high,7
95,21,f,student,TVCorpDir,b,HE,2,2,high,23
95,21,f,student,EntrLevPers,b,HA,1,4,low,22
95,21,f,student,General,a,HE,2,4,high,6
95,21,f,student,CEO,a,HE,2,4,high,2
95,21,f,student,MP,b,HA,2,5,high,21
95,21,f,student,Editor,b,HE,1,2,high,19
95,21,f,student,Cleaner,b,HE,1,5,low,20
95,21,f,student,Admin,b,HA,1,5,low,18
95,21,f,student,CivilServ,a,HE,1,4,low,5
95,21,f,student,StuNurse,a,HA,1,6,low,8
95,21,f,student,Editor,a,HA,3,5,high,3
95,21,f,student,StuNurse,b,HE,1,6,low,24
95,21,f,student,SuperShelf,a,HE,1,3,low,1
95,21,f,student,Pilot,a,HE,1,5,high,10
95,21,f,student,AppElec,a,HE,1,4,low,9
95,21,f,student,CivilServLaw,a,HE,1,6,low,13
95,21,f,student,PubTranDrive,b,HA,1,3,low,26
95,21,f,student,AircraftEng,b,HA,1,6,high,25
95,21,f,student,HeadTeach,b,HE,2,6,high,27
95,21,f,student,HeadTeach,a,HA,1,6,high,11
95,21,f,student,BaristaCoff,b,HE,1,6,low,28
95,21,f,student,BaristaCoff,a,HA,1,6,low,12
95,21,f,student,RetailManag,a,HA,1,5,high,15
95,21,f,student,Barrister,b,HA,1,4,high,29
95,21,f,student,RetailManag,b,HE,1,3,high,31
95,21,f,student,WaitStaff,a,HA,1,4,low,16
95,21,f,student,Vet,a,HE,4,6,high,14
95,21,f,student,WaitStaff,b,HE,1,4,low,32
95,21,f,student,VetAssist,b,HA,1,6,low,30
96,20,f,student,EntrLevPers,a,HA,4,4,low,6
96,20,f,student,MP,b,HE,2,1,high,21
96,20,f,student,TVCorpDir,b,HA,4,2,high,23
96,20,f,student,SuperManager,a,HA,4,4,high,1
96,20,f,student,Cleaner,b,HA,5,5,low,20
96,20,f,student,Admin,a,HA,5,5,low,2
96,20,f,student,SuperManager,b,HE,1,2,high,17
96,20,f,student,NewsCorr,a,HE,1,0,low,7
96,20,f,student,Doctor,a,HE,4,3,high,8
96,20,f,student,VC,a,HE,2,1,high,4
96,20,f,student,Admin,b,HE,1,2,low,18
96,20,f,student,MP,a,HA,3,2,high,5
96,20,f,student,StuNurse,b,HA,1,0,low,24
96,20,f,student,Editor,b,HA,4,3,high,19
96,20,f,student,ProofRead,a,HE,2,2,low,3
96,20,f,student,EntrLevPers,b,HE,4,3,low,22
96,20,f,student,WaitStaff,b,HA,2,1,low,32
96,20,f,student,PubTranDrive,b,HE,2,3,low,26
96,20,f,student,RestManag,a,HE,2,1,high,16
96,20,f,student,AircraftEng,a,HA,2,1,high,9
96,20,f,student,VetAssist,a,HA,1,1,low,14
96,20,f,student,CEOCoff,a,HE,2,2,high,12
96,20,f,student,Barrister,b,HE,2,1,high,29
96,20,f,student,AircraftEng,b,HE,3,3,high,25
96,20,f,student,RetailAssist,a,HE,2,2,low,15
96,20,f,student,TeachAssist,a,HE,2,3,low,11
96,20,f,student,RetailManag,b,HA,5,3,high,31
96,20,f,student,HeadTeach,b,HA,4,3,high,27
96,20,f,student,VetAssist,b,HE,3,4,low,30
96,20,f,student,BaristaCoff,b,HA,2,1,low,28
96,20,f,student,Barrister,a,HA,2,1,high,13
96,20,f,student,PubTranDrive,a,HA,3,4,low,10
97,29,m,student,SuperManager,a,HE,2,3,high,1
97,29,m,student,SuperShelf,b,HA,5,6,low,17
97,29,m,student,Doctor,b,HE,2,4,high,24
97,29,m,student,CEO,b,HA,3,6,high,18
97,29,m,student,VC,a,HA,3,6,high,4
97,29,m,student,NewsCorr,a,HA,3,5,low,7
97,29,m,student,NewsCorr,b,HE,2,3,low,23
97,29,m,student,Admin,a,HE,3,3,low,2
97,29,m,student,VC,b,HE,2,4,high,20
97,29,m,student,MP,a,HE,2,3,high,5
97,29,m,student,CivilServ,b,HA,3,5,low,21
97,29,m,student,ProofRead,a,HA,5,6,low,3
97,29,m,student,Doctor,a,HA,6,6,high,8
97,29,m,student,General,b,HA,5,6,high,22
97,29,m,student,EntrLevPers,a,HE,2,4,low,6
97,29,m,student,ProofRead,b,HE,2,3,low,19
97,29,m,student,CEOCoff,b,HE,0,0,high,28
97,29,m,student,Barrister,a,HE,2,2,high,13
97,29,m,student,RetailAssist,a,HA,4,6,low,15
97,29,m,student,RestManag,b,HE,2,3,high,32
97,29,m,student,Pilot,b,HA,1,4,high,26
97,29,m,student,RetailAssist,b,HE,1,4,low,31
97,29,m,student,TeachAssist,b,HE,2,3,low,27
97,29,m,student,CEOCoff,a,HA,4,6,high,12
97,29,m,student,TeachAssist,a,HA,2,4,low,11
97,29,m,student,AppElec,b,HA,4,6,low,25
97,29,m,student,PubTranDrive,a,HE,2,3,low,10
97,29,m,student,RestManag,a,HA,4,5,high,16
97,29,m,student,Vet,b,HA,2,4,high,30
97,29,m,student,CivilServLaw,b,HA,1,3,low,29
97,29,m,student,VetAssist,a,HE,5,6,low,14
97,29,m,student,AircraftEng,a,HE,3,4,high,9
98,51,f,student,TVCorpDir,b,HA,5,5,high,23
98,51,f,student,EntrLevPers,a,HA,2,2,low,6
98,51,f,student,SuperManager,b,HE,0,1,high,17
98,51,f,student,ProofRead,a,HE,0,0,low,3
98,51,f,student,MP,a,HA,2,1,high,5
98,51,f,student,NewsCorr,a,HE,0,0,low,7
98,51,f,student,VC,a,HE,0,1,high,4
98,51,f,student,EntrLevPers,b,HE,1,1,low,22
98,51,f,student,MP,b,HE,0,1,high,21
98,51,f,student,Admin,a,HA,3,5,low,2
98,51,f,student,Cleaner,b,HA,4,4,low,20
98,51,f,student,StuNurse,b,HA,5,3,low,24
98,51,f,student,Editor,b,HA,2,3,high,19
98,51,f,student,Admin,b,HE,0,1,low,18
98,51,f,student,Doctor,a,HE,5,5,high,8
98,51,f,student,SuperManager,a,HA,5,5,high,1
98,51,f,student,BaristaCoff,b,HA,3,4,low,28
98,51,f,student,CEOCoff,a,HE,0,1,high,12
98,51,f,student,VetAssist,b,HE,2,2,low,30
98,51,f,student,RestManag,a,HE,1,2,high,16
98,51,f,student,AircraftEng,b,HE,0,1,high,25
98,51,f,student,Barrister,b,HE,0,0,high,29
98,51,f,student,HeadTeach,b,HA,3,5,high,27
98,51,f,student,Barrister,a,HA,4,2,high,13
98,51,f,student,RetailAssist,a,HE,1,2,low,15
98,51,f,student,RetailManag,b,HA,4,4,high,31
98,51,f,student,PubTranDrive,b,HE,1,2,low,26
98,51,f,student,TeachAssist,a,HE,1,2,low,11
98,51,f,student,AircraftEng,a,HA,4,5,high,9
98,51,f,student,VetAssist,a,HA,0,0,low,14
98,51,f,student,WaitStaff,b,HA,0,0,low,32
98,51,f,student,PubTranDrive,a,HA,0,0,low,10
99,22,M,student,Admin,b,HA,4,4,low,18
99,22,M,student,Cleaner,a,HA,5,4,low,4
99,22,M,student,EntrLevPers,b,HA,3,4,low,22
99,22,M,student,Cleaner,b,HE,5,5,low,20
99,22,M,student,CivilServ,a,HE,2,3,low,5
99,22,M,student,Editor,b,HE,3,4,high,19
99,22,M,student,SuperManager,b,HA,5,5,high,17
99,22,M,student,MP,b,HA,6,5,high,21
99,22,M,student,SuperShelf,a,HE,2,4,low,1
99,22,M,student,StuNurse,a,HA,2,5,low,8
99,22,M,student,TVCorpDir,a,HA,6,5,high,7
99,22,M,student,General,a,HE,4,6,high,6
99,22,M,student,TVCorpDir,b,HE,3,4,high,23
99,22,M,student,CEO,a,HE,4,5,high,2
99,22,M,student,StuNurse,b,HE,1,3,low,24
99,22,M,student,Editor,a,HA,6,6,high,3
99,22,M,student,RetailManag,b,HE,3,5,high,31
99,22,M,student,BaristaCoff,a,HA,5,5,low,12
99,22,M,student,Barrister,b,HA,5,5,high,29
99,22,M,student,WaitStaff,a,HA,4,4,low,16
99,22,M,student,RetailManag,a,HA,6,6,high,15
99,22,M,student,Pilot,a,HE,2,5,high,10
99,22,M,student,Vet,a,HE,6,6,high,14
99,22,M,student,BaristaCoff,b,HE,3,4,low,28
99,22,M,student,WaitStaff,b,HE,5,5,low,32
99,22,M,student,HeadTeach,b,HE,2,5,high,27
99,22,M,student,HeadTeach,a,HA,6,6,high,11
99,22,M,student,CivilServLaw,a,HE,3,3,low,13
99,22,M,student,VetAssist,b,HA,5,6,low,30
99,22,M,student,PubTranDrive,b,HA,2,3,low,26
99,22,M,student,AircraftEng,b,HA,5,6,high,25
99,22,M,student,AppElec,a,HE,4,5,low,9
100,19,f,student,CivilServ,a,HA,4,5,low,5
100,19,f,student,SuperShelf,b,HE,0,3,low,17
100,19,f,student,Cleaner,a,HE,0,2,low,4
100,19,f,student,Doctor,b,HA,1,1,high,24
100,19,f,student,StuNurse,a,HE,6,5,low,8
100,19,f,student,CEO,a,HA,4,5,high,2
100,19,f,student,General,b,HE,3,5,high,22
100,19,f,student,CEO,b,HE,0,3,high,18
100,19,f,student,General,a,HA,1,3,high,6
100,19,f,student,CivilServ,b,HE,1,4,low,21
100,19,f,student,ProofRead,b,HA,4,5,low,19
100,19,f,student,VC,b,HA,3,6,high,20
100,19,f,student,NewsCorr,b,HA,5,3,low,23
100,19,f,student,SuperShelf,a,HA,4,4,low,1
100,19,f,student,TVCorpDir,a,HE,0,3,high,7
100,19,f,student,Editor,a,HE,2,2,high,3
100,19,f,student,Pilot,a,HA,2,3,high,10
100,19,f,student,AppElec,b,HE,1,3,low,25
100,19,f,student,RetailAssist,b,HA,4,5,low,31
100,19,f,student,HeadTeach,a,HE,3,2,high,11
100,19,f,student,WaitStaff,a,HE,2,4,low,16
100,19,f,student,CivilServLaw,a,HA,2,2,low,13
100,19,f,student,Pilot,b,HE,2,4,high,26
100,19,f,student,TeachAssist,b,HA,4,4,low,27
100,19,f,student,Vet,b,HE,2,4,high,30
100,19,f,student,BaristaCoff,a,HE,3,4,low,12
100,19,f,student,RetailManag,a,HE,2,3,high,15
100,19,f,student,RestManag,b,HA,4,4,high,32
100,19,f,student,CivilServLaw,b,HE,1,1,low,29
100,19,f,student,AppElec,a,HA,2,2,low,9
100,19,f,student,Vet,a,HA,1,0,high,14
100,19,f,student,CEOCoff,b,HA,4,4,high,28
